Companies,Types,Years,Currencies,Account,Description,Period,Amount
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,11,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,12,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,1,"1,900.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,2,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,3,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,4,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,5,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,6,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,7,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,8,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,9,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,10,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,11,400
PLATTERIVER,BUDGET,2017,Home,PR-935106-62-17-1 -    -      ,Vehicle Maintenance                ,12,400
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,4,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,5,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,6,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,7,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,8,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,9,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,10,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,11,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2252-      ,Transmission Work In Progress      ,12,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,4,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,5,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,6,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,7,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,8,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,9,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,10,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,11,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2252-      ,Transmission Work In Progress      ,12,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,4,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,5,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,6,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,7,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,8,"44,440.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,9,"88,879.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,10,"88,879.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,11,"88,879.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2259-      ,Transmission Work In Progress      ,12,"88,879.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,3,323
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,4,"1,616.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,5,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,6,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,7,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,8,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,9,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,10,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,11,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-12-17-1 -2273-      ,Transmission Work In Progress      ,12,"2,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,3,119
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,4,595
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,5,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,6,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,7,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,8,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,9,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,10,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,11,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-38-17-1 -2273-      ,Transmission Work In Progress      ,12,"1,071.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,4,"20,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,5,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,6,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,7,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,8,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,9,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,10,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,11,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-94-17-1 -2273-      ,Transmission Work In Progress      ,12,"46,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,3,-221
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,4,-221
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,5,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,6,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,7,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,8,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,9,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,10,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,11,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107201-98-17-1 -2273-      ,Transmission Work In Progress      ,12,"-14,105.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,4,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,5,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,6,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,7,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,8,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,9,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,10,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,11,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3203-      ,General Work In Progress           ,12,"6,464.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,4,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,5,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,6,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,7,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,8,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,9,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,10,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,11,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3203-      ,General Work In Progress           ,12,"2,379.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,4,"285,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,5,"285,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,6,"444,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,7,"444,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,8,"444,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,9,"444,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,10,"444,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,11,"444,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3203-      ,General Work In Progress           ,12,"444,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,1,"3,878.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,2,"7,756.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,3,"11,634.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,4,"15,512.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,5,"19,390.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,6,"23,268.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,7,"27,146.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,8,"31,024.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,9,"34,902.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,10,"38,780.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,11,"42,658.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-12-17-1 -3314-      ,General Work In Progress           ,12,"46,536.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,1,"1,427.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,2,"2,854.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,3,"4,281.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,4,"5,708.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,5,"7,135.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,6,"8,562.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,7,"9,989.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,8,"11,416.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,9,"12,843.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,10,"14,270.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,11,"15,697.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-38-17-1 -3314-      ,General Work In Progress           ,12,"17,124.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,1,"153,284.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,2,"403,004.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,3,"653,724.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,4,"904,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,5,"1,044,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,6,"1,174,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,7,"1,304,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,8,"1,434,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,9,"1,564,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,10,"1,694,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,11,"1,824,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-94-17-1 -3314-      ,General Work In Progress           ,12,"2,104,442.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,1,"41,250.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,2,"232,500.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,3,"423,750.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,4,"615,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,5,"806,250.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,6,"967,500.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,7,"1,040,625.00"
PLATTERIVER,BUDGET,2017,Home,PR-107301-96-17-1 -3314-      ,General Work In Progress           ,8,"1,113,750.00"
